,title,link,create_time
77,主题班会 | 2302&2303班：展望职业规划 牢记安全学习,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389469&idx=5&sn=e3ef8baf6f55b63e6fbac96a310929d0&chksm=bd1d53a88a6adabe8103d58a2e895dd39bd55c47fac4f4dd3e3b4d01bc029ec9a2edce75df24#rd,2024/11/16 21:02
78,金秋舞蹈专访 | 每一次起舞皆是热爱,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389256&idx=1&sn=1401e8cdb7df874786b2afd4d7889b68&chksm=bd1d50fd8a6ad9eb8e23befca6139a071f05de6083e3ebe7a40485de780b514e4f38d70f8921#rd,2024/11/15 18:22
79,主题团日 | 2301团支部：安全筑基石 学风促成长 理论照前行,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389256&idx=2&sn=33154bf35b5f82e3c3fa7433d75db4c8&chksm=bd1d50fd8a6ad9ebc4f27a49e26ccb130f95751473538f2e2ef0019c1f83b5289888d811e2c6#rd,2024/11/15 18:22
80,珞珈风云学子投票 | 林海婷：脚踏实地，仰望星空,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389209&idx=1&sn=43255ea0dad881441c760bb7d15c8143&chksm=bd1d50ac8a6ad9ba002206d42a725bc85f01f6b2d0610eac8317411758d52fe58567ac85ffeb#rd,2024/11/14 17:15
81,寝室文化节回顾 | “寝”把快乐给我,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389179&idx=1&sn=bda0f9b7ed66ad091308048d22301ddf&chksm=bd1d514e8a6ad858b798a6f1c9fa317cebc278a9f2a99fb5e39ae1c1891bc172e45010cd767b#rd,2024/11/13 20:14
82,SIM成长营 | 学习、活动与科创竞赛经验分享会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389179&idx=2&sn=4b81dfc7fa305b49398b12f61b7ed6e1&chksm=bd1d514e8a6ad858fd787d530d0073f90035f2d18e13dd9a1bfbf2b04e4edd4881df2d14b841#rd,2024/11/13 20:14
83,“学思奋进二十大，青春筑梦谱华章”微视频大赛线上投票通道开启,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389179&idx=3&sn=0c5b0e038d3c6bef57ce4035bae1d7b3&chksm=bd1d514e8a6ad8580f847e01226cc779f576970c1597913d59865bfd11f116050f705608e915#rd,2024/11/13 20:14
84,知爱！止艾！信息检索大赛来啦！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389179&idx=4&sn=68f6ac814600cbd197ff2d444b154153&chksm=bd1d514e8a6ad8584acf0f469be422a85a7bd372299a264bd8eda7e840f22c919419d98c7a5d#rd,2024/11/13 20:14
85,【帮推】2024年度“十大珞珈风云学子”五十强名单出炉！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389179&idx=5&sn=2f5397e74c0f575d33e972a9b9b7c102&chksm=bd1d514e8a6ad858396e1dfc14146aa3015617947c2a3d0467656b958b121f7a5be25840d34e#rd,2024/11/13 20:14
86,【帮推】热点聚焦 | 为“艾”而行·定向越野,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389179&idx=6&sn=bae22183afbd490f3b668c2e1b946eb8&chksm=bd1d514e8a6ad8583947a597c25466e172f9e5bd763261948e96d2d34c46c6935259e42651c2#rd,2024/11/13 20:14
87,SIM成长营之“行走的课堂” | 信息管理学院数字文化本硕博班：赴沪参会探前沿，文理融通绘新篇,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389075&idx=1&sn=4a902cbdf0da346eeaa90890c103b900&chksm=bd1d51268a6ad830a25afdf6d4a2f9815aef8aa0d0efc7f94c8b1518acfb6fa87f888019b5d5#rd,2024/11/12 20:58
88,“珞珈之春”科技文化节 | 2024年数据与信息可视化海报大赛报名开始啦！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389075&idx=2&sn=9ab95dbc4a18d221f69c423968ebb028&chksm=bd1d51268a6ad8301b5904a46e98d6c8ef6d0f8af56b177be1ab868e2b0ba5dd0906aa8f910f#rd,2024/11/12 20:58
89,“未来学院”预热 | 学员们，准备好成为数据猎手了吗？,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389075&idx=3&sn=7665b6b386cd3222f1a1c9571865b670&chksm=bd1d51268a6ad8304047db6ac399f433eb9b9ca2e3056a02ba2f74f6bbd2190b2a9fc63d4046#rd,2024/11/12 20:58
90,银发补习班 | 智惠银龄，跨越鸿沟,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389039&idx=1&sn=cb4bb9f18e0c9291312b7e3271a3336c&chksm=bd1d51da8a6ad8ccf1a81ad0c0f6cb884d725f38981eb514229e0c75dad4051092bc59c3f07f#rd,2024/11/10 20:22
91,【帮推】单词，易如反掌！第二届“小淘单词杯”重磅来袭！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651389039&idx=2&sn=29e215efbd9725348b5f5fff22c79f1d&chksm=bd1d51da8a6ad8cc2b39e7247b47596a7f768cac707e7496df6db425b61840899108c1ddc112#rd,2024/11/10 20:22
92,消防知识讲座 | 全民消防，生命至上,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388936&idx=1&sn=49980136389344f6ee342ef961a1228f&chksm=bd1d51bd8a6ad8ab25267b6fa54a97f740227a9ddead3e7cda881ff0d326b64379fc338a8680#rd,2024/11/9 22:15
93,生活权益 | 日常问题——地理位置篇,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388936&idx=2&sn=e6cace243642b4501f37563a6a34f029&chksm=bd1d51bd8a6ad8ab3c0ba4f6c0adb69e842ab1847827b694f5f463766a86ec73ff9ee1125b17#rd,2024/11/9 22:15
94,献血车进校园｜“金桂飘香，情满校园 ”,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388936&idx=3&sn=2498fac210faa22001eece11d5883ffd&chksm=bd1d51bd8a6ad8ab8fa82773aab4c67fd468d75db063ddbdbb444f93f165d9779cdf2e37158a#rd,2024/11/9 22:15
95,【帮推】真图预告 | 我在南极最高点仰望群星,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388936&idx=4&sn=95d47c7b9398573a2ef4611c8e051a41&chksm=bd1d51bd8a6ad8ab9a012ae6154ed2dbb3ac12074dd6576c182abed72396bb6b6aabde8929e6#rd,2024/11/9 22:15
96,大学生职业规划丨信息管理学院“从学生思维到职场思维”系列课程圆满结束,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388873&idx=1&sn=f10fba937786f9343504d4f04f4a587c&chksm=bd1d567c8a6adf6a13f2baf609da1e8a747728438d516a83dda7585692f22961763834d18a64#rd,2024/11/8 22:56
97,学风建设 | 第三届学风建设设计大赛,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388873&idx=2&sn=6bf35d2b74ca72117532707994a4654f&chksm=bd1d567c8a6adf6aafa678be4e8ef9ce556a59651c2a4163f4771a79259fb0d0f7653ca6086e#rd,2024/11/8 22:56
98,【帮推】青春欢聚夜 | 挚友夜未央，欢乐不打烊,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388873&idx=3&sn=2a53229643c5ce77c65f280f76e273ae&chksm=bd1d567c8a6adf6a9510d1d653f9d3ad40cd50067d8dc6952388a280f43a575606113c17a25b#rd,2024/11/8 22:56
99,【原创】立冬 | 霜华初降，冬藏万物之诗,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388688&idx=1&sn=5669e1407e5e84ad6e744ae488797dc5&chksm=bd1d56a58a6adfb30e7d7d408fb5f499123838e7c67ad0719d577c77bee04c53eb0a6de0f1bd#rd,2024/11/6 16:28
100,未来学院 | 回溯革命历史，开拓光明未来,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388631&idx=1&sn=6508478b1bdfce2a0efeb7e64848105f&chksm=bd1d57628a6ade74532ed0ebb5e19e5a7c95b27b14798891b7260c62a2f3acae85283e8e45ca#rd,2024/11/5 18:26
101,关于举办2024年信息管理学院大学生职业规划大赛的通知,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388608&idx=1&sn=432f7f8fc7b6cfa304de146fa4ee01fc&chksm=bd1d57758a6ade63f706ef7e32b51d39b5e4c945ba57729bf28f0e76257d98856f793b890d8c#rd,2024/11/4 20:48
102,青年大学习 | 学习宣传贯彻党的二十届三中全会精神特辑（一）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388608&idx=2&sn=dec23a5ff2f0eec5235c70a29646e630&chksm=bd1d57758a6ade63fcf882ed295750ca43300f7af48b9486aa553abf14dd929700b6325a72a5#rd,2024/11/4 20:48
103,第十届寝室文化节来啦！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388555&idx=1&sn=db7317ce349ad0a6fc3a99d0ac9ffb8d&chksm=bd1d573e8a6ade28bb3e439ef95eecafb07e358fc5b9cfdb7357af3d4c23d70ad9b7125807bd#rd,2024/11/1 22:16
104,“剪”出风韵，“纸”入精彩,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388555&idx=2&sn=b2bd4b514f4d8a64133679ff3338f1da&chksm=bd1d573e8a6ade283fd2dc13f44f04dbd6f02b1f1320ae7e1848637c3d29092da516abff6855#rd,2024/11/1 22:16
105,流动图书馆收官，我们继续向书山进发!,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388493&idx=1&sn=4c23d6af4600015e2338cd38d413a9e6&chksm=bd1d57f88a6adeee38cb6c1c2de80224e200c7f282b21e1fa68e89dad34473892ebe8718b06a#rd,2024/10/31 21:44
106,以言正声，听心立命——2024信息管理学院新生辩论赛报名通知,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388493&idx=2&sn=a6bb1b24a2c80d7fd2e60bbbf88d2522&chksm=bd1d57f88a6adeee10fb4d77fde7a585e7317c0db94e210deaee2303211fc685361968440942#rd,2024/10/31 21:44
107,温心秋阳 | 滚蛋吧，偏见君！！！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388493&idx=3&sn=e00352caad9332a8052f52b7dea3440c&chksm=bd1d57f88a6adeee376ffce12b78bdcc8728d4f3ea1179d4143540741b29ae0397b61e18540f#rd,2024/10/31 21:44
108,叮咚，你有一份心理知识已送达~,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388493&idx=4&sn=e55096e2db42050de04bab9cfced20da&chksm=bd1d57f88a6adeee357e96993310bc747ef0bb5355fbba50781eed8a51f652a4d07522d609d9#rd,2024/10/31 21:44
109,院运会回顾 | 汗水浇灌青春梦，体育铸就少年魂,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388375&idx=1&sn=c5c83339004ef43356f6aa9c9746b1a9&chksm=bd1d54628a6add74a583088eb7d77fff79300801ba31e1ff30847b57490f9e6da9641e3d9405#rd,2024/10/30 15:14
110,“未来学院”预热 | 百年征程，群星闪烁，未来学院，与你相见！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388375&idx=2&sn=69dc90f17e29af1081a95e818e4be712&chksm=bd1d54628a6add74e6f6fa0f7d043309893a4b3a2ac74ba6f2a5e56cb29413cadf1def04178c#rd,2024/10/30 15:14
111,主题团日 | 22图专&22电商：青春挺膺担当  共绘中国式现代化新篇章,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388375&idx=3&sn=cd1be95968ef3476829ea13b1ab05902&chksm=bd1d54628a6add7462c5626f02601dbcd0cf06c5bc571237c5a02642ed7a776d2717c7d37e18#rd,2024/10/30 15:14
112,金秋合唱专访 | 歌尽人未眠，情深意更长,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388300&idx=1&sn=bb92aab28eab38283c4168b84ef2515c&chksm=bd1d54398a6add2f323b6cd42c2573389f9fe426145c019c606730975eda6330d21464b956c8#rd,2024/10/29 21:08
113,龙舟拔河｜龙舞水上，力拔千钧,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388276&idx=1&sn=494492163acb90081b73a7d9f8b16fd0&chksm=bd1d54c18a6addd729b80cc907ba1cee4fce911986a11b25a613ded5942b5bc3608716c4fdb1#rd,2024/10/28 21:07
114,主题团日 | 22信管&22大数据&图专博士：维护团结统一——民族大团结 共画同心圆,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388276&idx=2&sn=85a266190101c01d8abfab11721d7b10&chksm=bd1d54c18a6addd73fd42ec0f56a1c6b3de759239b84a23cc56c72773fd60f68d21d1ca96b44#rd,2024/10/28 21:07
115,学生骨干培训营 | 校园安全急救讲座,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388178&idx=1&sn=23879e4e897f4fcaecde088509ddd3ee&chksm=bd1d54a78a6addb1e5f815f4fe9622fc90fa456d5ac50f8696911dda733f80f709ae658b1394#rd,2024/10/27 16:46
116,主题团日 | 21电商&21信管团支部：弘扬民族团结精神，携手共绘同心圆,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388178&idx=2&sn=7e8e0bdacab4e612cc03e625765e80b3&chksm=bd1d54a78a6addb1d272a1d75da216ab4d925ecd20977c58af8a69657800656bc1655a62506b#rd,2024/10/27 16:46
117,活动预告 | 武汉大学第二届心理情景剧大赛来啦,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388145&idx=1&sn=1d03f3cf2feccb3e89b68a24e759e70d&chksm=bd1d55448a6adc52d0806acb4a522520a83373ed6018435cd721c5c6e6f924330a64d1df2f09#rd,2024/10/26 18:40
118,无羽伦比，跃动青春——信管师生羽毛球比赛圆满落幕,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388145&idx=2&sn=74fc6166e6b912ffd42e5512df045988&chksm=bd1d55448a6adc52bc950674a3fb863ece34017e4a410f23dafa5ec0d81791b55c1c7325a8ba#rd,2024/10/26 18:40
119,院运会预热 | oi同学，听说这次院运会有点火热嘛,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651388050&idx=1&sn=8b881c833d7eb66444fb4211cfdb50f4&chksm=bd1d55278a6adc3129065f0af4e10da5bd756f9d66aed846f72559c399f4d3b076e8f2fbf132#rd,2024/10/24 19:06
120,主题团日 | 2024级本科生团支部：厚植家国情怀，青春告白祖国,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387919&idx=1&sn=d7eee635a317396443720457650733f6&chksm=bd1d55ba8a6adcacd1ec4b6017f426528730c50eb02c30c38ed7543a3fb4be47c882b9d4c041#rd,2024/10/22 22:47
121,【帮推】活动预热 | 首届“求是杯”辩论邀请赛暨“跨学科视角下的人工智能”圆桌座谈会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387919&idx=2&sn=0901067b7bdd64ed04a077f356ca6b23&chksm=bd1d55ba8a6adcace4270e3edf3a1fcf36f5f6c6ea4fc036b2ff775f3d280cc74bf194b5ffac#rd,2024/10/22 22:47
122,军训服回收活动总结 | 旧衣新用，传递温情,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387856&idx=1&sn=c0089b61c97c76b4160057b78070fd17&chksm=bd1d5a658a6ad3735868d6742988c999bc78a8252e20ad148b72554f4dfc93466a920c49f5f1#rd,2024/10/21 19:10
123,雅思模考 | 磨砺以须，及锋而试,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387856&idx=2&sn=e64dd2e70e57a3c68170e0abea31b7aa&chksm=bd1d5a658a6ad37305ab333fd8aeac1bde81ced147f887abc21c2d4280bc1b928b9711504b79#rd,2024/10/21 19:10
124,班集体工作汇报暨先进班集体评选 | 榜样力量，再续新章,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387835&idx=1&sn=34b57c96591e5fcf28134ecb7a39aac4&chksm=bd1d5a0e8a6ad318b1ec354a7c3fcf493506044d0ce1b5aca391e03ae72c1f02ec5804160180#rd,2024/10/20 16:34
125,迎新晚会总结｜与君相逢礼赞新中国，四方来聚共话新篇章,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387835&idx=2&sn=e21e77e617927317fcf2c5c2158a6650&chksm=bd1d5a0e8a6ad318531e7b617d0b1ebeed362d9a25d38e795f4d5ea966470743ecf4dffc2933#rd,2024/10/20 16:34
126,生活权益 | 常见问题——校园卡篇,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387835&idx=3&sn=d7734e4b8fc1cfb6001b9fffa868588e&chksm=bd1d5a0e8a6ad318a69e9c7835bb14d2abdb65cb3d175bb338cffff3faf96706b4d07b55c22d#rd,2024/10/20 16:34
127,金秋舞蹈 | 金秋时节舞翩翩 彩袖纷飞乐震天,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387766&idx=1&sn=41c68f53639847a718f5930b1206327e&chksm=bd1d5ac38a6ad3d56150a595232fedba1b37eb97c131b12a5777973463c8f15727b6eaf17999#rd,2024/10/19 23:07
128,献血车进校园｜秋意珞珈传温情 热血青春志愿行,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387766&idx=2&sn=7c9fa24abbc6f6e8b780ae2af9adebfa&chksm=bd1d5ac38a6ad3d589e676459f1c57ae04d229eaf1ce662ccce5a4144dbbea3709def280c533#rd,2024/10/19 23:07
129,骐骥计划 | 能力“职”升机：留学规划与简历问诊咨询会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387700&idx=1&sn=22856ba053c2136e6ac194dbe865f192&chksm=bd1d5a818a6ad3974d8d94319e9b29df1689403f6682c2cbbcee8faf6c8ec1b3ca9577f016b4#rd,2024/10/18 21:58
130,金秋舞蹈预热 | 金秋舞影醉芳华，武大信管绽绮霞,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387632&idx=1&sn=059439548134fee4cbb6868cb34895b6&chksm=bd1d5b458a6ad253862d4862492cf169c8b7612bebf8d2c8d04cbee02735e05add05c4f9136e#rd,2024/10/17 20:50
131,军训服重生计划即将启动！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387632&idx=2&sn=9b60717507ef2c1be923856fe371a663&chksm=bd1d5b458a6ad25316e32f174d38adc1120c10726ba72112ee2d23f13b058eac15b0ef69a9fe#rd,2024/10/17 20:50
132,银发补习班1.0,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387632&idx=3&sn=3977c9c828541f498ca9243d1eea0e4e&chksm=bd1d5b458a6ad253669e3bfec2c141353d26e98520dcbbc1421f41c44de1d1eb54c2e9b0873f#rd,2024/10/17 20:50
133,主题团日 | 2301团支部：砥砺初心谱壮歌，志同道合创未来,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387632&idx=4&sn=eb414dc489b5c0ad6d162686276319b3&chksm=bd1d5b458a6ad2530a91473754a6acd7e5be27cb237c059e71080dd5e267991979071cba3549#rd,2024/10/17 20:50
134,主题团日 | 2302团支部：青春心向党，共筑家国梦,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387632&idx=5&sn=669cb852208bc53a97f7d8f3957ecb3a&chksm=bd1d5b458a6ad253ad9d7c4597b2c4e332cb9fd314343f8e5a55ce410237d30eaad5ff1fa532#rd,2024/10/17 20:50
135,信息管理学院顺利开展班长培训会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387516&idx=1&sn=dbb444b31e64175c415e13dc0359f92a&chksm=bd1d5bc98a6ad2dfa54a041ddfbe0646255b3a2882aff7c07ab6666ed69fee177d52d7864e84#rd,2024/10/16 20:15
136,主题团日 | 2305团支部：青春挺膺，告白祖国,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387516&idx=2&sn=7bb603e079724b79f027269369349be6&chksm=bd1d5bc98a6ad2df459f547ba20ae170298629687dd7e85d8ac8e89980ad211720f2f695cf79#rd,2024/10/16 20:15
137,迎新晚会回顾 | 恰逢和风迎金秋，一睹珞珈焕新生,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387335&idx=1&sn=5adcb1c96da82e8301d9e5da0db679af&chksm=bd1d58728a6ad16496de690ae20449043f71dcd3afe7c76691dd91a6caca853c63e7b4a9c745#rd,2024/10/15 19:58
138,遇见流动图书馆｜流动书韵，浸润珞珈,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387335&idx=2&sn=d3fbb13bfc67ad59cbdd6318f0507d63&chksm=bd1d58728a6ad1641cbd94a8f3b03523809fea9f3837672d369b2bd2ff5f7eff3c931e1b3fdd#rd,2024/10/15 19:58
139,主题团日 | 2304团支部：民族大团结，共画同心圆,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387335&idx=3&sn=9f96e9ff06a110c73cf182a62880deb6&chksm=bd1d58728a6ad164c8a1c2199de84906eb2668a74adb28038ba3f3058f89af60da639e1fd040#rd,2024/10/15 19:58
140,主题团日｜2303团支部：志同道合携手行 命运与共创未来,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387130&idx=1&sn=8f3cc8d94ce8aab9fa40eac770a8766d&chksm=bd1d594f8a6ad059310fc841e4c00fe08b8c8767a88d7c08404c4d9916efcb9319d4fcc73b63#rd,2024/10/14 20:35
141,主题团日 | 2306团支部：厚植家国情怀，青春告白祖国,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651387130&idx=2&sn=bb7d1eb0e363256fb02e11bcde67d0ca&chksm=bd1d594f8a6ad0591180f06c8d965bef4672e98ffdb83eb786753f533adbfe6421957237c7d4#rd,2024/10/14 20:35
142,生活权益  |  常见问题——医保篇,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386927&idx=1&sn=90d90a4e448922ac43040ade96cfa436&chksm=bd1d599a8a6ad08c667f716d7c9420e44cfff8558cbcbb56bf852d8506f8c566bd8a5d595671#rd,2024/10/13 19:37
143,雅思全真模拟考试来袭！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386927&idx=2&sn=f57ddec1d3baaab6abc9767f95294096&chksm=bd1d599a8a6ad08c2b23b92290a2dde1225f1764915351ff437ac44ca52f7f1957d652f6f99a#rd,2024/10/13 19:37
144,广播操比赛回顾 | “智”在心头，“动”在脚下,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386831&idx=1&sn=ca418ee4f8b6cba6ecd0e4df80098bbe&chksm=bd1d5e7a8a6ad76cb89c65e9096bb406d1f688878d5932bf33b255585e55ec95a5abfdab183d#rd,2024/10/12 16:52
145,迎新晚会预热 |  “与君相逢礼赞新中国，四方来聚共话新篇章”2024年四院联办迎新晚会邀请函,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386813&idx=1&sn=d9eeb21dce099c510efa690d926b2863&chksm=bd1d5e088a6ad71e0373c7ca2016241e54cbce3be15f806bf948f66de577f67c8871eefcf717#rd,2024/10/11 12:58
146,“青年大学习”国庆特辑：我眼中的红色宝藏（下）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386762&idx=1&sn=850fb3f7be9ed1f9d71a0baff822b27b&chksm=bd1d5e3f8a6ad729a793b3b3b6708f4bde87e2a3849a4e07c65abad8c4a9a4b1cd4f089e3c9f#rd,2024/10/9 20:37
147,骐骥计划｜SIMer就业故事汇：黄乐翔,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386738&idx=1&sn=c6c21783c36b05e86a39060866028c51&chksm=bd1d5ec78a6ad7d1e047e71572afc20bb6464cab7d02a6b271d180f5ec53ed59f873b0b87b89#rd,2024/10/8 19:13
148,骐骥计划｜SIMer就业故事汇：韩宇佳,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386738&idx=2&sn=59b8462ea46851a1c34b324af5d5642f&chksm=bd1d5ec78a6ad7d1ff4cd59f9bf0c04d9c4d3453f4ce1e23bfeeae64987adf588a3e9d184fd1#rd,2024/10/8 19:13
149,“青年大学习”国庆特辑：我眼中的红色宝藏（上）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386655&idx=1&sn=04c097e128b243a0b652f9ab9807caec&chksm=bd1d5eaa8a6ad7bc7b268a71255cd7a847e6916a41e03fcca75558715465df02f388ebb929c6#rd,2024/10/5 20:33
150,骐骥计划｜SIMer就业故事汇：徐世环,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386621&idx=1&sn=2fe0dce8d67f30a59c5cf2c2dd04331b&chksm=bd1d5f488a6ad65e5429296e18bb98a4197656d998652790c9f1f16975ffd66d2f88a875018a#rd,2024/10/4 21:17
151,骐骥计划｜SIMer就业故事汇：王誉那,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386621&idx=2&sn=3f4eea8baf46f837fc22b7bb92f7da4a&chksm=bd1d5f488a6ad65e2db3c8fe5ca4b6e3c245fecd7bba23a7f42fe1fea22859e9aaaef9168e54#rd,2024/10/4 21:17
152,骐骥计划｜SIMer就业故事汇：卢安,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386621&idx=3&sn=b98be4255f074936a08a3faae3a219c3&chksm=bd1d5f488a6ad65e4e56508b4d2f581f96d1952206147bd3f5c983503391c6652fdd16343e4d#rd,2024/10/4 21:17
153,勇担档案学时代新人使命，献礼新中国成立75年华诞——2022级档案学班现场教学走进湖北省档案馆花山新馆,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386330&idx=1&sn=8172e909b52a733a105fd0b2368d3713&chksm=bd1d5c6f8a6ad57962c65babe3627ba8142fda6ec8d2f32068ce59dd151478e842433e1fc9fe#rd,2024/10/3 21:31
154,团学大会 | 信管团学集结号，共启青春新征程,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386330&idx=2&sn=3c6f9223431aed921f2dda984b3a2279&chksm=bd1d5c6f8a6ad5797a8519a25a9e46ed88a359c04bb570a3caad915a668ed531a8810f3aae2c#rd,2024/10/3 21:31
155,活动总结 | 大创培训,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651386330&idx=3&sn=74de944542cf0ab3904ee3c3a6108377&chksm=bd1d5c6f8a6ad579c676c4e7dcb64d1e3770109c10553f414d2badee718eac767547c84abea4#rd,2024/10/3 21:31
